id,observed_on_string,time_observed_at,user_login,url,image_url,Location details,latitude,longitude,species_guess,scientific_name,common_name,iconic_taxon_name,tree species,percent canopy cover,tree diameter-centimeters,lichen percent north,lichen percent east,lichen percent south,lichen percent west,lichen air quality index score,bark ph,Comments
108778692,3/12/2022,,lindak925,https://www.inaturalist.org/observations/108778692,https://inaturalist-open-data.s3.amazonaws.com/photos/183215728/medium.jpg,mitchell canyon visitors center,37.916777,-121.946676,Common Greenshield Lichen,Flavoparmelia caperata,common greenshield lichen,Fungi,Pinus sabiniana,9.4,37,0,0,0,3,3,,
109089924,3/20/2022 10:26,2022-03-20 17:26:22 UTC,madison449,https://www.inaturalist.org/observations/109089924,https://static.inaturalist.org/photos/183795198/medium.jpeg,"Sunol, CA, USA",37.6193967,-121.8833843,,Flavopunctelia,Speckled Greenshield Lichens,Fungi,Quercus sp.,40,102,31,11,3,54,6,,
109090211,3/20/2022 11:08,2022-03-20 18:08:45 UTC,madison449,https://www.inaturalist.org/observations/109090211,https://static.inaturalist.org/photos/183795749/medium.jpeg,"Pleasanton, CA 94566, USA",37.6225356,-121.8854393,,Lecanoromycetes,common lichens,Fungi,Quercus sp.,72,123,82,66,53,30,6,,
109476625,3/25/2022 10:08,2022-03-25 17:08:33 UTC,kkapus18,https://www.inaturalist.org/observations/109476625,https://inaturalist-open-data.s3.amazonaws.com/photos/184520320/medium.jpeg,"Livermore, CA 94550, USA",37.64494794,-121.7823958,Hooded Rosette Lichen,Physcia adscendens,Hooded Rosette Lichen,Fungi,Platanus occidentalis,,30,42,0,0,0,6,,
109481468,3/25/2022 10:37,2022-03-25 17:37:49 UTC,kkapus18,https://www.inaturalist.org/observations/109481468,https://inaturalist-open-data.s3.amazonaws.com/photos/184530247/medium.jpeg,Sycamore Grove Park,37.64494794,-121.7823958,common greenshield lichen,Flavoparmelia caperata,common greenshield lichen,Fungi,Fremont Cottonwood ,,21,51,0,0,3,3,,
109518535,3/25/2022,,ghostcloud,https://www.inaturalist.org/observations/109518535,https://static.inaturalist.org/photos/184600071/medium.jpeg,Pleasanton,37.66060163,-121.8757967,Parmelioideae,Parmelioideae,typical shield lichens,Fungi,California Oak,34.02,57.08,3,76,34,24,6,,
109518544,3/25/2022,,ghostcloud,https://www.inaturalist.org/observations/109518544,https://static.inaturalist.org/photos/184600099/medium.jpeg,Pleasanton,37.66060163,-121.8757967,Pyxine Lichen,Pyxine sorediata,Pyxine Lichen,Fungi,California Oak,24.52,61.04,5,58,63,2,3,,
109518557,3/25/2022,,ghostcloud,https://www.inaturalist.org/observations/109518557,https://static.inaturalist.org/photos/184600136/medium.jpeg,Pleasanton,37.66060163,-121.8757967,Pyxine Lichen,Pyxine sorediata,Pyxine Lichen,Fungi,California Oak,13.86,42.69,15,47,68,7,3,,
109518564,3/25/2022,,ghostcloud,https://www.inaturalist.org/observations/109518564,https://static.inaturalist.org/photos/184600160/medium.jpeg,Pleasanton,37.66060163,-121.8757967,Bumpy Rim-lichen,Lecanora hybocarpa,Bumpy Rim-lichen,Fungi,California Buckeye,2,180.06,2,71,58,4,3,,
109522076,3/25/2022,,pwincec,https://www.inaturalist.org/observations/109522076,https://inaturalist-open-data.s3.amazonaws.com/photos/184607363/medium.jpeg,Antioch,38.017364,-121.745364,,Xanthoria,Sunburst Lichens,Fungi,Pinus sp.,2.3,18.6,57,19,7,12,3,,
110595241,2022-04-04 15:10:57-05:00,2022-04-04 20:10:57 UTC,sabrinasearcy,https://www.inaturalist.org/observations/110595241,https://inaturalist-open-data.s3.amazonaws.com/photos/186590847/medium.jpg,"Valparaiso University, Valparaiso, IN, US",41.46467212,-87.04042937,common lichens,Lecanoromycetes,common lichens,Fungi,Honeylocust,,45.5,33,8,91,24,6,,
112073852,3/1/2022 15:11,2022-03-01 20:11:33 UTC,dareck,https://www.inaturalist.org/observations/112073852,https://static.inaturalist.org/photos/189275730/medium.jpeg,"Mars Hill, NC 28754, USA",35.845244,-82.560207,rough speckled shield lichen,Punctelia rudecta,rough speckled shield lichen,Fungi,punctelia rudecta,51,114,0,41,0,0,3,,
112073888,3/1/2022 15:16,2022-03-01 20:16:37 UTC,dareck,https://www.inaturalist.org/observations/112073888,https://static.inaturalist.org/photos/189275806/medium.jpeg,,,,common greenshield lichen,Flavoparmelia caperata,common greenshield lichen,Fungi,flavoparmelia caperata,0,114,0,0,22,0,3,,
112076228,3/1/2022 15:19,2022-03-01 20:19:40 UTC,dareck,https://www.inaturalist.org/observations/112076228,https://static.inaturalist.org/photos/189280408/medium.jpeg,"Mars Hill, NC 28754, USA",35.84608897,-82.560332,Bottlebrush Shield Lichen,Parmelia squarrosa,Bottlebrush Shield Lichen,Fungi,Parmelia Squarrosa,0,23,0,83,0,0,3,,
112076444,3/1/2022 15:19,2022-03-01 20:19:59 UTC,dareck,https://www.inaturalist.org/observations/112076444,https://static.inaturalist.org/photos/197538752/medium.jpeg,"Mars Hill, NC 28754, USA",35.846089,-82.5603324,common greenshield lichen,Flavoparmelia caperata,common greenshield lichen,Fungi,Flavoparmelia Caperata,0,23,0,0,25,0,3,,
133207640,2022-09-01 09:10:59-05:00,2022-09-01 14:10:59 UTC,michael365247,https://www.inaturalist.org/observations/133207640,https://inaturalist-open-data.s3.amazonaws.com/photos/226862111/medium.jpg,"John Brown University, Siloam Springs, AR, US",36.19309545,-94.55978207,,Lecanoromycetes,common lichens,Fungi,pinus palustris,8.2,29.76,23,15,33,29,9,5.92,
133208802,2022-09-01 09:22:06-05:00,2022-09-01 14:22:06 UTC,michael365247,https://www.inaturalist.org/observations/133208802,https://inaturalist-open-data.s3.amazonaws.com/photos/226864294/medium.jpg,"John Brown University, Siloam Springs, AR, US",36.19306457,-94.55985484,,Lecanoromycetes,common lichens,Fungi,pinus taeda,12.16,23.87,10,15,0,20,9,5.85,
133210186,2022-09-01 09:29:17-05:00,2022-09-01 14:29:17 UTC,michael365247,https://www.inaturalist.org/observations/133210186,https://inaturalist-open-data.s3.amazonaws.com/photos/226866399/medium.jpg,"John Brown University, Siloam Springs, AR, US",36.19302162,-94.56000041,,Lecanoromycetes,common lichens,Fungi,pinus taeda,12.81,24.19,35,37,3,20,9,5.66,
137944002,2022-10-07 15:38:32-07:00,2022-10-07 22:38:32 UTC,alexa367,https://www.inaturalist.org/observations/137944002,https://static.inaturalist.org/photos/235683968/medium.jpg,"Larsen Park, Tracy, CA, US",37.72050985,-121.4293902,,Lecanoromycetes,common lichens,Fungi,Quercus sp.,43.3,33,26,18,31,16,3,,
139900823,2022-10-24 13:07:26-07:00,2022-10-24 20:07:26 UTC,devinlr7,https://www.inaturalist.org/observations/139900823,https://inaturalist-open-data.s3.amazonaws.com/photos/239378177/medium.jpg,"Billy Frank Jr. Nisqually National Wildlife Refuge, Olympia, WA, US",47.07751383,-122.7090783,,Fungi,Fungi Including Lichens,Fungi,Acer sp.,38.3,141,32,0,6,10,3,,
139908107,2022-10-24 13:35:08-07:00,2022-10-24 20:35:08 UTC,sjuarez,https://www.inaturalist.org/observations/139908107,https://inaturalist-open-data.s3.amazonaws.com/photos/239391624/medium.jpg,"Billy Frank Jr. Nisqually National Wildlife Refuge, Olympia, WA, US",47.07671117,-122.709105,Crustose,Lecanoromycetes,common lichens,Fungi,Acer sp.,27.44,84.5,22,46,20,2,3,,
139908646,2022-10-24 14:28:40-07:00,2022-10-24 21:28:40 UTC,hannia33,https://www.inaturalist.org/observations/139908646,https://static.inaturalist.org/photos/239392575/medium.jpg,"Billy Frank Jr. Nisqually National Wildlife Refuge, Olympia, WA, US",47.07577845,-122.7168501,,Fungi,Fungi Including Lichens,Fungi,Maple,21.99,64.5,9,7,6,18,3,,
139910855,2022-10-24 13:00:04-07:00,2022-10-24 20:00:04 UTC,heavennd,https://www.inaturalist.org/observations/139910855,https://inaturalist-open-data.s3.amazonaws.com/photos/239397841/medium.jpg,"Billy Frank Jr. Nisqually National Wildlife Refuge, Olympia, WA, US",47.07817783,-122.70893,,Lepraria finkii,Fluffy Dust Lichen,Fungi,Big leaf maple,21.94,47.8,46,66,0,0,9,,
139911114,2022-10-24 12:59:38-07:00,2022-10-24 19:59:38 UTC,hannia33,https://www.inaturalist.org/observations/139911114,https://static.inaturalist.org/photos/239398148/medium.jpg,"Billy Frank Jr. Nisqually National Wildlife Refuge, Olympia, WA, US",47.07650283,-122.709205,Crustose lichen,Candelariella efflorescens,Powdery Goldspeck,Fungi,Cottonwood,70,120.3,0,7,2,0,3,,
139912611,2022-10-24 13:18:42-07:00,2022-10-24 20:18:42 UTC,hailey316,https://www.inaturalist.org/observations/139912611,https://static.inaturalist.org/photos/239400612/medium.jpg,"Billy Frank Jr. Nisqually National Wildlife Refuge, Olympia, WA, US",47.0759805,-122.7095033,Crustose Lichen,Fungi,Fungi Including Lichens,Fungi,Big Leaf Maple,20.77,92,2,1,11,17,6,,
139988009,2022-10-24 13:40:41-07:00,2022-10-24 20:40:41 UTC,heavennd,https://www.inaturalist.org/observations/139988009,https://inaturalist-open-data.s3.amazonaws.com/photos/239544834/medium.jpg,"Billy Frank Jr. Nisqually National Wildlife Refuge, Olympia, WA, US",47.07819717,-122.7088467,,Lepraria finkii,Fluffy Dust Lichen,Fungi,Big leaf maple,19.89,75,0,19,94,87,3,,
141393958,2022-11-07 13:36:47-05:00,2022-11-07 18:36:47 UTC,maloneyt17,https://www.inaturalist.org/observations/141393958,https://static.inaturalist.org/photos/242220987/medium.jpg,"Siena College, Albany, NY, US",42.71932044,-73.75201257,,Flavoparmelia caperata,common greenshield lichen,Fungi,Northern Red Oak,,56.1,54,6,11,23,6,,
141394930,2022-11-07 13:42:11-05:00,2022-11-07 18:42:11 UTC,maloneyt17,https://www.inaturalist.org/observations/141394930,https://static.inaturalist.org/photos/242222779/medium.jpg,"Siena College, Albany, NY, US",42.71941624,-73.75202402,,Flavoparmelia caperata,common greenshield lichen,Fungi,Northern Red Oak,,34.1,100,91,31,69,6,,
141395889,2022-11-07 13:45:17-05:00,2022-11-07 18:45:17 UTC,maloneyt17,https://www.inaturalist.org/observations/141395889,https://static.inaturalist.org/photos/242224845/medium.jpg,"Siena College, Albany, NY, US",42.71952171,-73.75195092,,Flavoparmelia caperata,common greenshield lichen,Fungi,Northern Red Oak,,30.5,86,89,100,98,6,,
141396051,2022-11-07 13:48:04-05:00,2022-11-07 18:48:04 UTC,maloneyt17,https://www.inaturalist.org/observations/141396051,https://static.inaturalist.org/photos/242225256/medium.jpg,"Siena College, Albany, NY, US",42.71955789,-73.7519616,,Flavoparmelia caperata,common greenshield lichen,Fungi,Northern Red Oak,,32.8,87,83,99,96,6,,
141396164,2022-11-07 13:50:43-05:00,2022-11-07 18:50:43 UTC,maloneyt17,https://www.inaturalist.org/observations/141396164,https://static.inaturalist.org/photos/242225458/medium.jpg,"Siena College, Albany, NY, US",42.71954943,-73.75195544,,Flavoparmelia caperata,common greenshield lichen,Fungi,Northern Red Oak,,45.9,18,47,93,71,6,,
148346015,2023-02-08 14:36:49-08:00,2023-02-08 22:36:49 UTC,morganlobotzke,https://www.inaturalist.org/observations/148346015,https://inaturalist-open-data.s3.amazonaws.com/photos/255441869/medium.jpg,"Butte County, US-CA, US",39.73529383,-121.8701241,Common Lichens,Lecanoromycetes,common lichens,Fungi,,,36.9,61,27,15,14,6,,crustose
148346395,2023-02-08 14:45:22-08:00,2023-02-08 22:45:22 UTC,morganlobotzke,https://www.inaturalist.org/observations/148346395,https://inaturalist-open-data.s3.amazonaws.com/photos/255442674/medium.jpg,"Oak Way Park, Chico, CA, US",39.73540901,-121.8707049,Common Lichens,Lecanoromycetes,common lichens,Fungi,,,46.7,77,26,1,3,6,,crustose
148346861,2023-02-08 14:54:55-08:00,2023-02-08 22:54:55 UTC,morganlobotzke,https://www.inaturalist.org/observations/148346861,https://inaturalist-open-data.s3.amazonaws.com/photos/255443430/medium.jpg,"Oak Way Park, Chico, CA, US",39.73548009,-121.8708594,Common Lichens,Lecanoromycetes,common lichens,Fungi,,,54.6,1,13,21,3,3,,crustose
148347114,2023-02-08 15:00:47-08:00,2023-02-08 23:00:47 UTC,morganlobotzke,https://www.inaturalist.org/observations/148347114,https://inaturalist-open-data.s3.amazonaws.com/photos/255444082/medium.jpg,"Oak Way Park, Chico, CA, US",39.73567078,-121.8710414,Common Lichens,Lecanoromycetes,common lichens,Fungi,,,50,0,0,6,0,3,,crustose
148402190,2023-02-09 11:39:24-08:00,2023-02-09 19:39:24 UTC,schencksm,https://www.inaturalist.org/observations/148402190,https://inaturalist-open-data.s3.amazonaws.com/photos/255551541/medium.jpg,"Las Positas College, Livermore, CA, US",37.71149167,-121.8030783,,Lecanoromycetes,common lichens,Fungi,Coast Live Oak,90.01,110.73,6,4,0,2,6,,
148402428,2023-02-09 11:55:28-08:00,2023-02-09 19:55:28 UTC,schencksm,https://www.inaturalist.org/observations/148402428,https://inaturalist-open-data.s3.amazonaws.com/photos/255552068/medium.jpg,"Las Positas College, Livermore, CA, US",37.71106706,-121.8037137,,Lecanoromycetes,common lichens,Fungi,coast live oak,93.17,48.2,4,1,1,10,6,,
148402930,2023-02-09 11:41:29-08:00,2023-02-09 19:41:29 UTC,maddieschaffer,https://www.inaturalist.org/observations/148402930,https://inaturalist-open-data.s3.amazonaws.com/photos/255553107/medium.jpg,"Las Positas College, Livermore, CA, US",37.71118667,-121.8035367,,Candelaria,Candleflame Lichens,Fungi,Pinus sp.,0.15,42.42,24,3,4,8,6,,
148455508,2023-02-09 14:12:22-08:00,2023-02-09 22:12:22 UTC,mariahcramer,https://www.inaturalist.org/observations/148455508,https://inaturalist-open-data.s3.amazonaws.com/photos/255655345/medium.jpg,"California State University, Chico, Chico, CA, US",39.72887833,-121.8445667,,Flavoparmelia caperata,common greenshield lichen,Fungi,,,23.3,2,2,1,0,3,,
148455650,2023-02-09 14:33:29-08:00,2023-02-09 22:33:29 UTC,mariahcramer,https://www.inaturalist.org/observations/148455650,https://inaturalist-open-data.s3.amazonaws.com/photos/255655532/medium.jpg,"California State University, Chico, Chico, CA, US",39.728705,-121.84523,,Flavoparmelia caperata,common greenshield lichen,Fungi,Atlas Cedar,,80.2,25,0,0,5,6,,
148455856,2023-02-09 14:46:41-08:00,2023-02-09 22:46:41 UTC,mariahcramer,https://www.inaturalist.org/observations/148455856,https://inaturalist-open-data.s3.amazonaws.com/photos/255655835/medium.jpg,"California State University, Chico, Chico, CA, US",39.72753833,-121.8466717,,Xanthoria parietina,Common Sunburst Lichen,Fungi,Sweetgum,,41.2,6,38,4,0,6,,
148455987,2023-02-09 14:50:46-08:00,2023-02-09 22:50:46 UTC,mariahcramer,https://www.inaturalist.org/observations/148455987,https://inaturalist-open-data.s3.amazonaws.com/photos/255656084/medium.jpg,"California State University, Chico, Chico, CA, US",39.72763,-121.8467117,,Xanthoria parietina,Common Sunburst Lichen,Fungi,Sweetgum,,27.3,10,27,20,2,6,,
148612373,2023-02-12 08:18:12-08:00,2023-02-12 16:18:12 UTC,rhlund,https://www.inaturalist.org/observations/148612373,https://inaturalist-open-data.s3.amazonaws.com/photos/255955404/medium.jpg,"Pleasant Valley Pool, Chico, CA, US",39.75678349,-121.8386355,,Lecanoromycetes,common lichens,Fungi,,0,57,4,0,32,54,6,,
148721593,2023-02-13 14:39:47-08:00,2023-02-13 22:39:47 UTC,amandashunk,https://www.inaturalist.org/observations/148721593,https://inaturalist-open-data.s3.amazonaws.com/photos/256160687/medium.jpg,"California State University, Chico, Chico, CA, US",39.73133664,-121.8444101,,Candelaria,Candleflame Lichens,Fungi,Chinese hackberry,,50.5,44,8,4,36,3,,
148722381,2023-02-13 14:53:01-08:00,2023-02-13 22:53:01 UTC,amandashunk,https://www.inaturalist.org/observations/148722381,https://inaturalist-open-data.s3.amazonaws.com/photos/256162175/medium.jpg,"Bidwell Mansion State Historic Park, Chico, CA, US",39.73280991,-121.8432434,,Candelaria,Candleflame Lichens,Fungi,Goldenrain Tree,,45,2,0,0,0,3,,
148723329,2023-02-13 15:07:14-08:00,2023-02-13 23:07:14 UTC,amandashunk,https://www.inaturalist.org/observations/148723329,https://inaturalist-open-data.s3.amazonaws.com/photos/256163695/medium.jpg,"California State University, Chico, Chico, CA, US",39.73306539,-121.8440241,,Candelaria,Candleflame Lichens,Fungi,Carya sp.,,55.9,7,1,0,0,3,,
148724191,2023-02-13 15:24:25-08:00,2023-02-13 23:24:25 UTC,amandashunk,https://www.inaturalist.org/observations/148724191,https://inaturalist-open-data.s3.amazonaws.com/photos/256165481/medium.jpg,"Mansion Ave, Chico, CA, US",39.73196191,-121.8450726,,Flavoparmelia caperata,common greenshield lichen,Fungi,Valley Oak,,48.5,7,0,1,2,3,,
148734567,2023-02-13 17:28:05-08:00,2023-02-14 01:28:05 UTC,kylemason,https://www.inaturalist.org/observations/148734567,https://static.inaturalist.org/photos/256185923/medium.jpg,"Verbena Fields, Chico, CA, US",39.752845,-121.8194883,,Candelaria,Candleflame Lichens,Fungi,Quercus sp.,,57.8,48,62,63,41,3,,
148734731,2/7/2023,,laurabaquero,https://www.inaturalist.org/observations/148734731,https://inaturalist-open-data.s3.amazonaws.com/photos/256186129/medium.jpg,Tribble Mill park,33.90764,-83.907789,common lichens,Lecanoromycetes,common lichens,Fungi,Red Maple,73,33.96,27,74,30,3,3,,
148734826,2023-02-13 17:49:22-08:00,2023-02-14 01:49:22 UTC,kylemason,https://www.inaturalist.org/observations/148734826,https://static.inaturalist.org/photos/256186272/medium.jpg,"Verbena Fields, Chico, CA, US",39.75288833,-121.81968,,Lecanoromycetes,common lichens,Fungi,Quercus sp.,,58.1,55,46,52,39,6,,
148735303,2/7/2023,,laurabaquero,https://www.inaturalist.org/observations/148735303,https://inaturalist-open-data.s3.amazonaws.com/photos/256187109/medium.jpg,Tribble Mill park,33.90764,-83.907789,Fungi Including Lichens,Fungi,Fungi Including Lichens,Fungi,tulip polar,58,10.81,39,48,3,18,3,,
148735823,2/7/2023,,laurabaquero,https://www.inaturalist.org/observations/148735823,https://inaturalist-open-data.s3.amazonaws.com/photos/256188125/medium.jpg,Tribble Mill park,33.90764,-83.907789,Fungi Including Lichens,Fungi,Fungi Including Lichens,Fungi,black gum,41,13.74,14,12,23,46,3,,
148736476,2/7/2023,,laurabaquero,https://www.inaturalist.org/observations/148736476,https://inaturalist-open-data.s3.amazonaws.com/photos/256189327/medium.jpg,Tribble Mill park,33.907462,-83.907882,Fungi Including Lichens,Fungi,Fungi Including Lichens,Fungi,black gum,46,16.17,13,14,7,12,3,,
148737407,2/7/2023,,laurabaquero,https://www.inaturalist.org/observations/148737407,https://inaturalist-open-data.s3.amazonaws.com/photos/256191115/medium.jpg,Tribble Mill park,33.90764,-83.907789,Fungi Including Lichens,Fungi,Fungi Including Lichens,Fungi,sweetbay magnolia,66,26.68,9,21,54,22,3,,
148774136,2023-02-14 10:15:38-08:00,2023-02-14 18:15:38 UTC,pklevengood,https://www.inaturalist.org/observations/148774136,https://inaturalist-open-data.s3.amazonaws.com/photos/256259986/medium.jpg,"California State University, Chico, Chico, CA, US",39.73158427,-121.8448163,,Lecanoromycetes,common lichens,Fungi,valley oak,,19.7,2,16,7,0,1,,
148784617,2023-02-13 14:21:18-08:00,2023-02-13 22:21:18 UTC,jrportera,https://www.inaturalist.org/observations/148784617,https://static.inaturalist.org/photos/256279285/medium.jpg,"California State University, Chico, Chico, CA, US",39.72944245,-121.8454294,,Xanthoria,Sunburst Lichens,Fungi,Quercus sp.,,74.38,0,8,23,0,6,,
148785811,2023-02-13 14:40:13-08:00,2023-02-13 22:40:13 UTC,jrportera,https://www.inaturalist.org/observations/148785811,https://static.inaturalist.org/photos/256281767/medium.jpg,"California State University, Chico, Chico, CA, US",39.72933796,-121.8448464,,Xanthoria,Sunburst Lichens,Fungi,Quercus sp.,,67.11,7,19,3,0,6,,
148786543,2023-02-13 14:57:23-08:00,2023-02-13 22:57:23 UTC,jrportera,https://www.inaturalist.org/observations/148786543,https://static.inaturalist.org/photos/256282768/medium.jpg,"California State University, Chico, Chico, CA, US",39.72937082,-121.8442923,,Xanthoria parietina,Common Sunburst Lichen,Fungi,Norway Maple,,84.89,7,2,7,13,6,,
148786701,2023-02-13 15:14:40-08:00,2023-02-13 23:14:40 UTC,jrportera,https://www.inaturalist.org/observations/148786701,https://static.inaturalist.org/photos/256283024/medium.jpg,"California State University, Chico, Chico, CA, US",39.72961282,-121.844352,,Flavoparmelia caperata,common greenshield lichen,Fungi,Picea sp.,,109.1,30,48,0,0,6,,
148789891,2023-02-07 17:02:02-05:00,2023-02-07 22:02:02 UTC,eximenez1,https://www.inaturalist.org/observations/148789891,https://inaturalist-open-data.s3.amazonaws.com/photos/256289472/medium.jpg,"Tribble Mill Park, Lawrenceville, GA, US",33.90467833,-83.91918833,,Fungi,Fungi Including Lichens,Fungi,Black gum,5.4,40.64,3,6,47,39,3,,
148790090,2023-02-07 17:04:20-05:00,2023-02-07 22:04:20 UTC,eximenez1,https://www.inaturalist.org/observations/148790090,https://inaturalist-open-data.s3.amazonaws.com/photos/256289752/medium.jpg,"Tribble Mill Park, Lawrenceville, GA, US",33.90484667,-83.91916667,,Fungi,Fungi Including Lichens,Fungi,Sweetbay Magnolia,6.6,38.1,8,30,100,18,3,,
148790221,2023-02-07 17:06:00-05:00,2023-02-07 22:06:00 UTC,eximenez1,https://www.inaturalist.org/observations/148790221,https://inaturalist-open-data.s3.amazonaws.com/photos/256290037/medium.jpg,"Harbor Bay Dr, Lawrenceville, GA, US",33.905895,-83.920495,,Fungi,Fungi Including Lichens,Fungi,Black gum,8.47,58.42,3,21,10,4,3,,
148796750,2023-02-07 16:26:37-05:00,2023-02-07 21:26:37 UTC,xxesmay,https://www.inaturalist.org/observations/148796750,https://inaturalist-open-data.s3.amazonaws.com/photos/256303366/medium.jpg,"Tribble Mill Park, Lawrenceville, GA, US",33.904575,-83.918695,,Fungi,Fungi Including Lichens,Fungi,Box elder,7.51,28.3,4,5,2,37,6,,
148796852,2023-02-07 16:29:36-05:00,2023-02-07 21:29:36 UTC,xxesmay,https://www.inaturalist.org/observations/148796852,https://inaturalist-open-data.s3.amazonaws.com/photos/256303845/medium.jpg,"Tribble Mill Park, Lawrenceville, GA, US",33.90457167,-83.91887833,,Fungi,Fungi Including Lichens,Fungi,Quercus sp.,6.32,47.7,4,14,14,6,6,,
148796998,2023-02-07 16:32:43-05:00,2023-02-07 21:32:43 UTC,xxesmay,https://www.inaturalist.org/observations/148796998,https://inaturalist-open-data.s3.amazonaws.com/photos/256303908/medium.jpg,"Tribble Mill Park, Lawrenceville, GA, US",33.90451333,-83.91890833,,Fungi,Fungi Including Lichens,Fungi,Box elder,4.92,17.8,8,4,11,7,6,,
148797045,2023-02-07 16:34:30-05:00,2023-02-07 21:34:30 UTC,xxesmay,https://www.inaturalist.org/observations/148797045,https://inaturalist-open-data.s3.amazonaws.com/photos/256303997/medium.jpg,"Tribble Mill Park, Lawrenceville, GA, US",33.90453,-83.91887,,Lecanoromycetes,common lichens,Fungi,Box elder,4.32,12.94,33,25,23,2,6,,
148801255,2023-02-07 13:48:41-05:00,2023-02-07 18:48:41 UTC,mari_allen,https://www.inaturalist.org/observations/148801255,https://inaturalist-open-data.s3.amazonaws.com/photos/256311386/medium.jpg,"Rhodes Jordan Park, Lawrenceville, GA, US",33.96626667,-83.97973667,,Fungi,Fungi Including Lichens,Fungi,Quercus sp.,,37.1,3,11,61,22,6,,
148801371,2023-02-07 13:50:54-05:00,2023-02-07 18:50:54 UTC,mari_allen,https://www.inaturalist.org/observations/148801371,https://inaturalist-open-data.s3.amazonaws.com/photos/256311641/medium.jpg,"Rhodes Jordan Park, Lawrenceville, GA, US",33.9663,-83.97978333,,Fungi,Fungi Including Lichens,Fungi,Quercus sp.,,63.06,58,64,68,68,9,,
148805015,2023-02-07 16:55:55-05:00,2023-02-07 21:55:55 UTC,keaton_hartfield,https://www.inaturalist.org/observations/148805015,https://static.inaturalist.org/photos/256318919/medium.jpg,"Tribble Mill Park, Lawrenceville, GA, US",33.90461667,-83.91931167,,Fungi,Fungi Including Lichens,Fungi,Northern red oak,43,17,2,21,26,31,1,,
148805073,2023-02-07 16:56:58-05:00,2023-02-07 21:56:58 UTC,keaton_hartfield,https://www.inaturalist.org/observations/148805073,https://static.inaturalist.org/photos/256318994/medium.jpg,"Tribble Mill Park, Lawrenceville, GA, US",33.90474667,-83.91945,,Fungi,Fungi Including Lichens,Fungi,Black gum,44,32,13,4,14,10,1,,
148805107,2023-02-07 16:58:19-05:00,2023-02-07 21:58:19 UTC,keaton_hartfield,https://www.inaturalist.org/observations/148805107,https://static.inaturalist.org/photos/256319075/medium.jpg,"Tribble Mill Park, Lawrenceville, GA, US",33.90456333,-83.91925,,Fungi,Fungi Including Lichens,Fungi,Sweetbay magnolia,58,30,21,22,18,15,3,,
148846077,2023-02-15 11:38:16-08:00,2023-02-15 19:38:16 UTC,kylemason,https://www.inaturalist.org/observations/148846077,https://static.inaturalist.org/photos/256396730/medium.jpg,"Verbena Fields, Chico, CA, US",39.75295,-121.81962,,Lecanoromycetes,common lichens,Fungi,Quercus sp.,,46.8,30,47,61,46,6,,
148870772,2/12/2023,,jthicks,https://www.inaturalist.org/observations/148870772,https://inaturalist-open-data.s3.amazonaws.com/photos/256442332/medium.jpg,"Angler's Cove, Black Butte Lake, CA",39.816521,-122.364069,Common Lichens,Lecanoromycetes,common lichens,Fungi,Quercus sp.,,83,10,0,6,0,3,,
148870837,2/12/2023,,jthicks,https://www.inaturalist.org/observations/148870837,https://inaturalist-open-data.s3.amazonaws.com/photos/256442534/medium.jpg,"Angler's Cove, Black Butte Lake, CA",39.816521,-122.364069,Common Lichens,Lecanoromycetes,common lichens,Fungi,Quercus sp.,,83,10,0,6,0,3,,
148870930,2/12/2023,,jthicks,https://www.inaturalist.org/observations/148870930,https://inaturalist-open-data.s3.amazonaws.com/photos/256442789/medium.jpg,"Angler's Cove, Black Butte Lake, CA",39.816521,-122.364069,Common Lichens,Lecanoromycetes,common lichens,Fungi,Quercus sp.,,83,10,0,6,0,3,,
148870978,2/12/2023,,jthicks,https://www.inaturalist.org/observations/148870978,https://inaturalist-open-data.s3.amazonaws.com/photos/256442880/medium.jpg,"Angler's Cove, Black Butte Lake, CA",39.816521,-122.364069,Common Lichens,Lecanoromycetes,common lichens,Fungi,Quercus sp.,,83,10,0,6,0,3,,
148871063,2/12/2023,,jthicks,https://www.inaturalist.org/observations/148871063,https://inaturalist-open-data.s3.amazonaws.com/photos/256443026/medium.jpg,"Angler's Cove, Black Butte Lake, CA",39.816521,-122.364069,Common Lichens,Lecanoromycetes,common lichens,Fungi,Quercus sp.,,83,10,0,6,0,3,,
148871305,2/12/2023,,jthicks,https://www.inaturalist.org/observations/148871305,https://inaturalist-open-data.s3.amazonaws.com/photos/256443313/medium.jpg,"Angler's Cove, Black Butte Lake, CA",39.816521,-122.364069,Common Lichens,Lecanoromycetes,common lichens,Fungi,Quercus sp.,,76,24,71,31,4,3,,
148871394,2/12/2023,,jthicks,https://www.inaturalist.org/observations/148871394,https://inaturalist-open-data.s3.amazonaws.com/photos/256443466/medium.jpg,"Angler's Cove, Black Butte Lake, CA",39.816521,-122.364069,Common Lichens,Lecanoromycetes,common lichens,Fungi,Quercus sp.,,76,24,71,31,4,3,,
148871544,2/12/2023,,jthicks,https://www.inaturalist.org/observations/148871544,https://inaturalist-open-data.s3.amazonaws.com/photos/256443738/medium.jpg,"Angler's Cove, Black Butte Lake, CA",39.816521,-122.364069,Common Lichens,Lecanoromycetes,common lichens,Fungi,Quercus sp.,,76,24,71,31,4,3,,
